f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
-7.618951,8.70205,7.1462474,5.5245504,1.9892236,5.2735734,1.0779849,-0.3867854,-3.7120767,1.6000654,1.3593466,-7.1844683,0.99923,0.30687195,8.405554,4.8500347,-0.28590593,-0.2737074,1.5586877,-2.7198582,-3.764804,-0.41288954,-3.1320155,-4.4054074,3.019762,0.9813484,-8.921323,1.0920022,5.142383,4.4545503,4.918985,0.7972155,-4.905765,-5.7975454,3.7171671,1.8257542,4.7367816,4.343168,-1.0005119,-7.512413,-2.5970042,0.3004104,-1.196777,-3.3780048,0.5459815,-4.178065,-2.3712738,1.1898059,-1.8532267,2.1554737,1.0054986,-5.9365845,-1.3314147,7.725009,-5.731788,-10.605558,-10.402502,-0.48348498,-1.1004649,-0.22587003,5.987114,-14.893755,3.3277466,6.9921265,-3.1690488,-1.7276007,-3.5386918,-3.5848136,-2.8189259,7.8116093,9.949656,-0.38792112,9.629827,-1.8473206,7.8345213,-0.42001322,1.3176398,0.008828767,14.873791,4.468647,-1.7975384,4.553764,-0.37293017,-3.0519845,3.4153006,0.87896025,2.7482114,-1.4783623,0.96340543,1.4392672,-11.112655,2.9770746,-3.485851,-7.5762086,-0.977142,0.13756077,-3.078241,4.335446,-7.311111,-2.8471303,-2.7341986,-0.117093325,1.536968,-5.1431303,4.6568074,-1.453763,-9.756519,-9.5122385,-0.8953774,-1.6438231,-0.14175886,1.082854,0.8000835,6.844161,-4.8725977,-4.4479837,-6.898307,1.4182196,7.1715255,-1.6893387,-10.719555,-8.918058,-4.4148173,-2.3767815,-1.6640788,0.03626062,-0.06960525,4.0448766
-4.599029,0.5462493,0.98868394,-6.8128333,-5.075621,0.7303231,3.5945375,0.5740172,0.7377402,1.6713688,-3.1904285,1.9802892,4.7969995,14.240965,0.23579326,-1.612405,3.5361614,4.2373357,-3.8467028,-1.7365673,3.8864474,-4.2335505,-1.3090596,1.1276894,6.179458,-3.1866906,-7.7621346,-9.535102,-6.2413793,-8.15106,-2.4655285,-5.1094437,-4.6191525,-3.8770075,-2.416091,6.836657,2.4636335,-0.89511794,-1.1701553,-0.9325858,3.8087902,5.222397,-3.8378832,1.09316,-10.596233,-0.38841414,1.9074267,-2.8640924,9.465352,-5.518431,1.7315836,0.7002307,-0.3784324,0.57326967,2.826519,4.864318,8.222412,1.0665096,3.9306378,-4.709162,2.5332403,-2.5265775,4.893582,11.202727,-1.0332367,-11.970547,-3.102941,4.922051,3.525843,-0.6258537,5.360458,3.138542,6.5541563,6.3547926,8.98175,3.4065487,5.199782,-1.2399267,-3.9872448,9.149501,1.2984297,3.6108892,1.494214,-2.218278,0.9152825,8.098965,4.9477887,-6.9707103,-1.0698994,8.862334,-1.7582297,-9.266967,8.498358,2.81538,-1.2934036,-2.0111072,6.568843,-1.5047457,5.73424,1.9594035,0.9882841,0.6849179,-0.88962495,4.600329,-2.9824831,-7.423804,3.038037,3.0818229,3.722398,0.40417126,-0.40057147,6.6751924,-1.062825,-1.6366678,-0.24872604,9.437324,-7.950102,-0.08721705,-8.151023,-0.32928267,-4.074311,-11.055462,2.3047833,-1.9870553,-10.317606,3.26579,7.46391,7.0317235
1.140173,-6.358663,4.754381,6.9092994,-9.268787,-6.606822,1.3193059,-0.74839795,-0.3312056,-3.8753893,4.253039,3.593567,0.6045381,5.7250037,1.5592713,-4.5864787,1.1873881,-5.215787,4.8845778,-0.5987785,-1.2943969,-2.9106717,5.915854,-0.8331155,-1.9485513,-2.3025074,2.055353,1.7528943,2.064883,2.67603,9.0429325,-2.3367784,-3.8291044,-5.474721,1.343154,4.9925437,0.93068933,-3.9439373,-4.7363563,1.6930237,4.7677345,2.7008476,-3.5368853,1.6871266,-0.9435325,0.746946,2.5161371,2.0344517,2.9303343,3.3730836,1.7554278,3.0925426,-7.4645844,-1.1188413,-2.7625718,-3.0364144,-1.7103708,7.5688415,-3.1915746,3.1889594,-8.680348,-1.5092877,1.2691417,4.3681397,2.9966555,4.7107577,-1.1305175,-4.1369457,6.9488273,-1.0355194,-5.3085456,-6.534684,-4.4048085,3.359134,1.8345674,4.788806,-2.9745095,1.7961278,2.8355448,-0.69883746,3.5509896,-3.5875738,-0.87131506,-2.270332,-5.9197617,4.039026,-0.28592157,-1.140716,2.4614768,1.4918247,2.7681406,1.0330812,-1.125963,-1.7287967,-7.8238354,-6.0335217,-5.8550215,-3.5593889,2.218062,-3.2899575,-2.304521,6.638527,-0.98646045,2.7511656,-6.1422496,-0.95974225,-5.084395,-3.9803882,3.96305,-9.616994,2.2388136,2.5867395,-1.9026792,-6.5095787,-0.06735854,-3.9739847,0.034663714,-0.81509656,7.942525,-2.8049724,-4.7926083,0.66453576,1.0114365,6.95567,5.2057204,1.6678379,8.375858,-6.8159027
-0.26996,2.494498,-2.9128766,11.219294,-7.0688796,6.0556974,7.5597763,-5.0127835,11.097041,5.474803,4.5892744,-0.166743,0.6367427,-1.2059507,-0.8098502,7.1044827,1.5752577,-2.3471894,2.8943303,4.2739687,4.5466123,2.8936245,-1.5404887,-5.0352755,-3.3554308,-8.302194,2.1874108,0.70587486,-1.7225505,-15.33229,-5.153852,4.5550404,-3.4165606,1.7100494,-6.19408,5.785068,-0.16125448,1.3015178,12.906113,6.2548246,-3.2550845,-5.433928,-0.4146868,4.036124,1.3834935,-2.3650906,7.699498,0.18198022,12.377786,-1.1015718,8.967131,1.921996,5.777134,-3.2276397,-5.9866276,2.8629048,4.065482,-0.03384739,-8.2711735,-7.662419,-7.3067374,-9.195426,-0.28908283,6.5701137,1.9044771,-11.0760565,-3.1024406,-1.3112787,11.118616,-7.246369,-2.1424298,9.242259,2.1321442,4.0537863,-0.014575124,2.1488862,2.941147,-5.380594,2.986734,-7.8004465,3.2219872,-2.108079,-4.7814035,-0.100084886,-3.0438566,-5.277529,-2.0109255,-6.169852,2.8111665,-5.573396,5.113603,-5.5743327,-1.5806743,-3.4920626,5.8118443,1.4187403,-1.7843683,3.6760905,-9.213165,-1.3070168,10.071473,1.2208397,-0.47980928,1.7245162,6.117273,-8.742929,-9.838684,-0.13284822,-3.3581476,7.768098,-1.046775,-10.530153,-6.6688123,-15.467804,0.4837171,-2.0424504,-2.1156046,5.5850563,7.270751,0.64737916,-11.733587,2.718722,2.7784002,1.8389721,3.919077,-4.378849,9.490502,-4.251203
-7.068883,-4.7426076,3.2821043,0.2172506,2.200771,-4.9038806,-10.706405,-1.2827412,-4.8342867,2.638879,4.0269737,0.7322458,4.4645677,0.99708533,2.6734254,-5.1359577,-1.6619761,0.5235013,4.9900064,-3.3628685,4.6079307,-0.008491039,-0.815989,5.151174,-8.191895,-5.761607,-7.2604117,-9.243772,-2.9506505,4.664449,-0.5050246,1.2186534,4.554075,7.5251913,0.83435994,7.1806965,1.583438,-5.243373,-2.6005142,-8.996379,-4.553577,-2.1336393,2.7456489,9.415317,-7.806794,3.1486156,-5.4257727,2.085846,-0.83864033,-5.9516883,5.5144005,-1.7283052,-5.378624,-6.50385,-2.683832,2.4183576,-1.5852866,1.5407261,4.442262,8.416133,-2.8889868,-7.86979,4.974312,0.9683386,5.4768453,2.898484,-2.33656,0.36439613,10.078494,10.939489,1.1473302,2.189052,3.3120406,-2.6506047,1.8268937,-0.77779555,0.17151919,-4.6359158,-6.2914376,-10.279528,-6.632564,-1.5080934,-0.6625406,10.556996,6.178872,-4.6267486,4.029631,-1.6857224,-1.5410132,3.7321572,4.073684,-2.0151882,3.7543612,-8.01598,0.5223039,13.7246895,0.8317338,5.9528546,1.0787631,3.6162279,1.3456264,1.3147347,-5.2061033,1.783254,-5.4421444,2.407111,7.404542,2.7755725,-1.264019,2.043451,-2.5680287,6.457476,-8.401359,-1.9903606,-8.930902,-6.4033065,4.7172356,4.982841,-2.7596285,-6.6675453,-15.947911,-2.8854513,12.229842,2.926082,-3.2950728,3.152472,-9.12899,-0.5703673
0.16568267,0.9528,4.3106956,1.8080522,2.9194987,-1.0351154,4.4484563,8.798112,-5.338608,-4.1345305,5.149507,-0.78618056,6.1598516,-1.4383684,8.387059,1.9873914,1.6278937,7.674934,-2.6581135,-5.428372,-3.1256568,2.0136437,-8.482112,2.1428351,-4.4265842,5.6831155,-9.604056,-2.6250994,-9.197252,-2.6170735,2.7053819,-1.349824,-2.0405173,-1.4241015,0.29146108,-5.329344,3.0600915,3.4698236,3.9225516,1.8300691,-0.10373467,9.45601,-0.1077247,-4.4208355,-4.3240595,-4.357777,-6.013914,-4.2491074,0.016115017,1.5046645,-0.14928922,-2.874992,3.2780845,4.4372177,-0.622421,-3.7409425,3.8251169,1.3113034,-8.761926,-0.42055976,1.1926904,-4.8167934,2.029933,-6.408273,7.058192,5.627701,-3.2934957,2.6249228,-11.733596,-3.8368273,-0.65347064,-3.903493,3.8695884,10.290854,-5.661512,-5.734868,2.0755556,7.3088284,-6.7408442,2.4960823,9.973873,-9.304346,-6.7138257,-2.3176806,-2.5491164,4.8447633,0.21701342,-8.040218,2.3044503,-2.2784002,8.345686,-3.2331712,-3.251643,3.0232973,2.9129684,3.213515,-8.136233,2.8187594,-6.424088,1.4186497,-7.4935865,1.6252562,-3.8900316,-5.3158154,3.897047,1.7492304,-4.263426,6.518146,-2.4796784,1.5994515,0.399193,-3.7887897,2.4503765,-2.3762257,-3.3352218,6.444806,-5.7700825,-9.7818365,9.581524,12.428654,-2.5171916,-8.593914,-1.1517141,-0.40538174,-0.23372804,-6.490036,3.6122308,2.0810723
-8.381222,4.82638,10.125893,1.0443386,-0.23367654,-1.1175683,4.7286596,-9.369174,-0.20848513,-2.1158872,9.722556,-0.74704134,5.5579305,-4.782952,1.843734,0.76746434,-3.0876508,0.26783878,5.237978,-1.7973249,-9.239451,-0.3804573,-5.4139757,-1.8946046,-0.9656766,-8.404776,-6.653855,0.77051044,-3.3132515,-14.819397,4.224033,2.4729886,-3.8986986,-7.619696,2.2997823,2.4285595,12.653721,3.4705157,3.0066528,-1.8155324,3.899588,2.6114354,7.669592,-2.9503357,-4.609895,-2.9440255,4.322022,7.6213956,-1.9534423,-3.5437331,1.8179487,-1.9943156,4.901073,-10.64991,-3.9582794,-4.518379,-13.874989,-4.38772,-3.6864989,-0.12993048,4.819198,2.6738818,-5.7575674,0.11624557,5.6760774,-4.9096456,-4.2507234,4.8699903,0.08905651,3.1913824,0.005644828,0.78765464,-3.8883047,0.17761144,0.05391653,-5.17249,-9.086929,4.583601,-2.2686167,-4.920056,0.7220542,5.2029057,-12.490199,-8.78417,-3.4061027,8.624533,2.279992,3.907227,-5.0968394,-4.388652,3.4928608,0.17869186,3.616474,0.36517406,0.75400156,1.8762856,1.2953987,4.202057,-8.926931,-9.310875,4.3476706,4.657358,-5.1159453,-10.649117,0.54321027,5.271251,8.636258,2.5947235,-3.1545267,-4.1416917,-0.4008512,-1.8281636,-4.2467213,10.405209,9.60205,5.1554437,-2.4353974,5.0100555,5.025297,0.8624787,6.100255,3.2590415,2.642073,0.99152935,2.1294222,-9.5725155,2.1315875,-4.087431
-4.139406,-4.7328873,3.193575,-8.529925,2.5960422,1.4592683,0.41841078,7.774597,-2.0023298,11.723996,-1.2601199,-6.192474,2.0123558,-4.9730234,-3.8878841,0.55586237,4.2583566,-2.8582952,5.101677,7.225036,6.0925183,3.1624336,7.8149323,-9.404166,-2.1998491,-2.16645,1.1947737,-2.3581243,-0.18258134,10.300001,-0.058744192,2.5667272,-0.76138026,1.1428621,2.3637204,2.960592,5.505768,8.687834,1.12873,2.242082,-7.3358974,0.7249576,4.4013906,3.3773878,1.4550892,4.123603,2.5437346,5.3354836,1.0331101,-1.2308083,0.23120056,-15.187654,2.9030833,-21.516342,-8.444476,2.5876377,1.5562587,-7.1466074,-4.033729,7.6202855,-1.2824925,10.794692,1.0520467,2.7667778,9.364551,2.2579637,-6.881435,-1.7298815,0.9373214,-6.5122557,-0.9745805,-5.603956,6.3382645,2.2508,-2.6483934,-2.1679935,-0.61579883,3.8388681,-4.8360286,-6.161466,6.924342,-2.3078008,-8.971037,1.221745,0.7051681,-6.9952497,1.2954117,2.4914372,0.9869433,1.1713288,-7.8556447,2.3046317,-0.40086532,-1.071375,4.140033,7.0547214,7.9708176,5.017009,-1.3811711,1.1202834,5.716906,1.0063028,-1.096043,1.3305509,0.2879157,-2.9510167,-1.3199624,2.6035635,-1.3113437,2.2892628,1.7733738,-1.5629221,5.2603645,1.9471629,-8.743584,6.3008876,-2.2861161,-8.156449,-4.9092994,-4.0463037,0.851084,-2.2691398,-0.8257681,5.3504004,0.8186586,1.5674005,3.1638687,1.6536672
-8.173685,8.207502,8.794003,9.177019,2.7871742,6.260415,-0.051721886,0.0914429,-4.4754,-0.05798828,0.14746533,-5.352054,-0.6375584,0.98931026,7.8784604,4.070791,-1.2465128,0.09160006,0.8489499,-1.4949083,-6.2632213,-1.384959,-3.7975042,-6.537791,3.1384609,2.1187384,-8.22702,0.21423028,3.82282,5.068529,3.2874494,0.24899884,-3.9281206,-4.997069,3.5744767,1.9187046,7.4265766,5.7463036,-0.20417064,-6.057633,-0.64922875,0.88047427,-0.765998,-2.5386677,-0.07951368,-2.0250373,-4.0790634,2.7593737,-4.0559278,-0.10206832,1.9856013,-6.3333216,-0.4338508,7.9289255,-3.515678,-8.773763,-11.037435,0.60473686,0.642909,-0.8585466,6.6734204,-13.363477,0.75768197,6.9562674,-4.2899303,-1.950816,-5.6183,-4.071539,-2.2743328,10.002381,10.287555,-1.2170861,9.946998,0.0358423,8.438802,0.116798446,0.02836096,0.9371453,15.311318,4.1623073,-3.9739585,5.9369035,-1.7337332,-3.6385853,3.7504954,-0.50309193,1.3056256,0.44324428,1.5345831,2.675511,-10.108854,3.1772356,-4.3776584,-7.371802,0.9589125,1.7147777,-4.054246,3.8464456,-8.155523,-3.2512076,-2.61908,0.054239064,1.011218,-5.4135327,3.7109535,0.32038128,-9.914126,-10.947459,-0.6297161,-1.7596631,-0.18758221,0.3026834,0.557696,5.769136,-3.113372,-6.4038777,-6.882651,1.2230468,7.0488243,-0.54891425,-12.24571,-10.758167,-3.291578,-1.9968362,-1.6154379,-0.13564247,-2.5281966,5.116516
-11.455874,-2.5269685,-9.879929,0.2843812,0.050173514,6.2022057,5.78841,-0.8874109,-1.7787399,3.0322084,-3.4771216,0.02684576,4.9347816,-3.1589286,4.648848,3.6282942,-4.875843,5.8614388,3.8103757,0.8864508,-4.580893,-6.1193466,-1.6412845,3.7640097,-5.654277,2.8928921,-6.5412025,-1.0806034,-1.2993143,11.752859,-5.6884756,7.13324,2.2561135,3.3129168,0.23220693,2.7418401,-0.7517062,8.334659,-2.8604295,5.3536253,-3.5670054,-2.9356966,-6.310553,2.3314288,6.813362,0.17172556,-2.5569184,-5.891216,-0.37761423,-9.022016,-3.6027603,-0.14303839,4.9134936,13.699847,-3.6445558,7.1904497,0.6235926,-0.9658599,2.204506,0.66805434,0.5929177,-1.5421416,-9.469498,-10.007187,2.803221,-1.1171789,-1.4505864,-0.029283538,4.60937,-1.1772608,-2.3328683,6.5003114,8.468089,2.064428,4.941503,7.5917525,5.5581,2.5971248,3.816014,3.1708994,-6.1611443,3.2210507,-6.3168516,-6.4316835,6.852928,3.1879158,8.309154,-2.5560274,-5.189716,-1.027875,-0.32699168,2.5176668,6.800394,-4.37844,2.2836611,-5.457422,2.0835812,-0.2846756,-2.6668901,-0.25688517,-0.6103359,-2.159399,9.320504,-2.1381183,-3.3189,-8.49294,-6.502978,-1.2864324,-4.1942124,8.2554035,-0.58420986,6.2513657,0.5157422,1.0940197,-1.1576287,-0.039427996,7.8234572,-12.678674,-10.369419,-2.5804896,0.23760831,2.8475058,2.7722528,-2.420209,4.7776475,4.550588,-0.25733414,5.304184
-1.8329942,-5.3118005,-2.006574,-6.9159613,2.7869532,-1.1555674,-6.3260126,-4.553082,1.6932442,3.644684,8.879883,14.154724,0.6603416,-6.0466986,-11.554101,3.0575027,-2.5527186,-2.4100826,-3.8991647,-1.5135267,6.8910666,-0.97380185,-1.0840378,-5.6634583,-6.4995933,-2.949524,-0.6564122,8.48376,-0.16815713,5.733802,-2.4124815,-4.8560634,-4.8500566,-1.5641909,10.0850315,-4.5386567,4.2481823,-6.3316364,5.7144523,1.8347685,0.6451755,0.56962574,-3.6700635,1.8752016,-2.1433747,-5.933909,-6.3159933,1.3657376,8.039848,2.776662,-1.3287315,2.6356368,6.543553,2.2280939,-3.0241292,5.2584996,1.573139,7.956422,1.0072991,-6.8432355,-8.085588,8.636179,9.545605,-1.2963338,-2.2967565,8.187663,-6.363806,-5.765618,3.2737038,-1.9293118,0.21968153,-0.20902145,1.2662302,5.9517612,1.6430522,2.9195392,-10.642196,-0.2287745,-5.8483458,-6.546606,-4.073653,-1.9349167,5.5330644,-7.6174297,0.46688217,-1.1636896,-1.8079498,5.2421775,2.789749,7.1174006,0.41500226,-2.7059343,-1.1728895,0.06868347,0.6896749,-6.0562334,0.36439806,-0.41710538,13.664295,10.396882,-4.8594327,-2.3010783,-6.6484,-2.2234545,0.88844603,7.1595163,-3.5437617,-2.6679065,-10.386972,-0.41668084,-3.2863436,-1.6356009,-5.3438597,-0.67078125,-9.99823,-6.6005735,9.960384,-6.5533886,-4.663761,7.413493,14.907314,-6.2662563,-2.9856052,1.7356694,9.218011,-5.6007967,-1.8285425,4.7407846
-11.127635,-2.8545346,-11.227812,-1.1877894,-2.577495,5.856136,6.2090316,0.057796128,-1.6944886,3.3062134,-2.9042387,-1.0605633,5.196479,-4.3507404,4.516083,3.5228496,-4.2506194,4.1317987,3.4663262,0.53976476,-4.630779,-4.1125336,-3.3944623,3.2235994,-2.9355328,1.9691055,-4.9635124,-0.21519211,1.0589914,12.5849495,-6.851464,6.214759,-1.4482172,1.3493971,-0.106580175,2.6620257,-2.632991,6.718071,-3.615915,4.33412,-3.1468534,0.18852685,-4.916659,4.8748603,5.0340314,-1.1904322,-2.2786424,-6.5750318,-2.3234947,-7.4082484,-5.804247,1.2024556,6.0605454,13.300567,-3.654692,6.8248005,1.5928926,0.7886671,0.9058882,1.5848219,-0.6206557,-0.89663386,-6.388763,-8.85085,2.8107457,-1.5152665,-3.2530882,-0.70149344,4.351286,0.6968772,-2.2789629,4.883045,8.744059,3.6868663,5.713667,4.8813353,4.7037926,1.7694651,3.4253356,2.231113,-6.314865,3.6511586,-8.611109,-4.664577,5.3958244,5.783839,7.30072,-0.3131008,-5.229451,-1.6757932,1.0420697,-0.08114208,5.101196,-0.90240383,0.38668674,-5.7352653,2.2820907,0.19188519,-4.7262487,-0.62273365,-0.5681906,-2.8856008,8.288245,-1.009017,-0.81716883,-9.301615,-4.6104655,-1.8620425,-4.216281,7.972798,-0.5289938,7.392409,1.152437,-0.9841825,0.19501466,-1.3201197,8.0650015,-11.506191,-11.940494,-2.2128553,0.6129546,1.8986648,2.4766538,-1.9181731,3.7725914,4.9024515,1.0057623,4.249192
1.5198218,-5.253522,2.5960565,-6.027552,5.858242,12.260291,2.5649107,3.3269706,-1.7668065,-8.592778,-2.8307366,-5.343042,-5.1354055,7.506592,1.8926,3.7547717,-0.7014276,-1.1288239,6.7403574,-1.2381321,3.649798,0.300205,-3.3151104,-5.4762225,-8.6852045,-0.9209834,0.9898054,-5.7903028,-1.1005678,1.2839984,-12.088532,-4.6956863,2.453209,0.6827703,-7.7651424,1.7735898,6.56182,3.623276,-1.8499963,-3.9798405,-3.3871138,2.0313482,0.36594528,0.28135678,0.95331585,4.8081427,-0.5941062,4.1821747,6.5015035,-4.4781346,-7.298541,6.9684014,2.0657697,-9.247769,-6.2895613,5.6005836,-1.3983229,-2.898483,7.6793942,-4.760741,-1.8016232,2.078774,1.8877239,2.0389602,3.1823902,1.0856577,2.6817093,-1.7480257,-0.040591538,1.4940737,-0.35364002,5.340267,1.2945206,1.5622724,-5.2901907,1.0585735,0.34188342,1.9712607,13.810143,-1.332687,3.451615,6.463983,0.79006666,11.612754,-2.8642156,3.2686927,-3.744094,-1.3040378,3.0645494,3.76557,0.7120991,5.7880263,-1.299569,-3.052701,13.963295,2.6157267,-3.515619,-4.738091,-5.7701263,3.6278846,-1.7265159,0.5911921,0.91228414,4.7795796,-3.3217688,-4.9681406,1.7409445,2.274635,1.5926552,-5.200315,3.776999,-2.5530453,-1.2892922,-6.2707157,2.979961,1.8016813,1.5473295,7.069876,15.380551,-8.344621,-4.3871183,-2.441058,-4.4844418,-6.0568566,-1.1687312,-6.928588,0.29130766,0.8046978
-6.128617,5.143911,9.876371,-1.6665442,-1.8566806,-1.0796494,3.6935425,-9.442047,0.16926718,-0.79718816,9.6641655,-3.463295,6.595486,-6.029084,4.469656,2.8499608,-3.4631274,2.8621953,7.576705,-0.25284302,-9.958761,-0.13910851,-4.2972755,-1.5044194,0.093790635,-7.340761,-8.314373,1.772667,-1.887452,-12.697207,4.2209916,0.74099517,-5.0965843,-7.1471076,4.6498723,1.1378855,12.824094,0.3445198,4.161437,3.0613003,5.5935583,4.2136936,6.437793,-2.9022565,-2.2945018,-1.2273573,3.6110263,6.3875003,-1.151922,-3.2906988,1.7389032,-0.45679784,4.8247933,-11.45437,-5.0069437,-2.925743,-11.262295,-3.632834,-6.202946,-0.99732214,5.52823,-0.7109144,-5.050721,-0.85398686,5.423128,-5.4969034,-6.438689,2.9043586,-0.6764272,3.2613132,-1.2574551,3.1520724,-5.200734,1.154654,-1.5164757,-7.4578843,-6.5181465,4.4810486,-3.0643942,-4.2360945,-1.0831101,6.3328967,-10.243456,-7.542025,-4.201499,8.00399,0.75956404,2.174081,-5.288735,-5.547161,1.6407253,1.6118069,3.1565692,-2.0819972,2.1165648,-0.7232547,5.0617733,6.574108,-8.288359,-11.196788,4.518296,6.0849853,-7.63081,-8.693692,0.76550144,4.5238304,8.124722,3.039912,-1.0011132,-4.5438914,-1.289331,-0.781617,-4.3865795,11.360835,8.346052,5.0702825,-5.835829,3.560024,1.9623277,3.1068647,5.4230294,3.2140431,2.6540394,2.8188121,0.67773664,-8.531348,1.5811769,-3.9398758
3.3554933,-2.924146,3.7896147,-0.47038913,0.014318928,6.747067,-11.015647,-6.1684885,-7.35491,-2.5137556,-1.3257446,-6.716794,-4.669053,-6.1697946,13.052056,8.965099,0.6362074,-1.4492815,-5.190797,-7.3907766,-1.2385329,-5.9077067,-0.32329,-7.947798,-2.991262,1.1136395,1.3731731,1.9885172,-8.4196615,4.408279,-1.4274898,3.6273217,-0.18517461,-6.0637984,-1.6467898,2.9308934,2.9749722,-2.3782194,6.5078807,6.1014457,-0.03651669,4.0049343,10.654618,9.935036,-6.778082,-5.936685,7.1921,-3.7508028,-6.2706738,-1.5484513,2.6607428,-0.54644644,-3.6935177,-3.0498066,-2.5853803,-5.63706,11.840458,0.096955575,4.2995567,-0.6516912,0.23477098,-4.661672,-15.195797,-5.838256,-10.2252245,-11.602723,-5.80448,6.014978,1.0695056,5.890959,2.156428,4.418529,-2.7410626,3.0538948,1.6519388,-2.0400176,2.230731,3.541887,-1.0685003,-4.928845,-6.054143,1.1149323,1.6330814,-2.9391098,0.43998218,2.9941669,2.1855536,6.4396324,7.716748,-4.093225,7.6475234,-1.7200043,4.4014635,-0.32625765,-0.12322271,-8.596537,-1.1048421,-8.1459055,5.0201836,7.357626,-3.1308558,3.3276234,-3.9028356,-0.8013123,4.634385,0.7247302,8.359306,-1.7521316,4.333809,3.1355116,3.1602912,-3.1280305,0.13863266,0.29571882,-6.3925314,2.987557,1.44524,2.400752,6.576144,8.815462,-1.2125059,0.9747212,-4.1418996,-1.2832785,-2.3873916,8.275129,2.3644843,-0.6414473
-3.425165,-3.7885141,1.9279128,-9.263887,1.4633671,-0.07045418,0.30430245,8.831071,-3.6237683,8.115743,1.0277364,-7.0526237,1.0431789,-4.2782364,-4.638616,1.9009702,3.248025,-1.6498809,4.1702166,6.908175,7.4631524,1.4380777,7.5961494,-7.6596284,-1.2716227,-2.4818294,0.24358822,-1.773818,-0.23131695,8.719515,-0.41876203,2.5288815,-2.5016923,1.2570785,0.2445952,1.5977411,5.8364115,6.1745377,1.413069,2.5932512,-5.5844164,0.59853196,3.4571054,3.3182364,1.5061169,4.9168015,3.5111513,6.4978223,0.40199253,-2.4890478,2.537136,-16.39262,2.0118132,-17.275198,-10.000106,2.232982,3.5110252,-6.439792,-4.1829224,8.502314,-3.1205368,11.698981,-0.23288156,-0.5155028,8.704411,4.219638,-5.462693,0.46040952,0.6060761,-7.535564,0.7200756,-6.851401,5.6232457,1.2149237,-0.37928325,0.30349782,1.8874007,4.030925,-5.857215,-3.6478095,4.9174013,-1.5018594,-7.2535324,2.4316132,2.6333277,-6.5538645,-0.19057825,2.7426822,2.544811,4.3945704,-5.795934,0.9241506,-1.0019535,-2.8861525,3.877208,7.0975685,7.3985777,5.9371896,0.05633904,1.1313832,4.970286,1.53092,1.173266,4.680457,-1.3739586,-4.248602,-1.7152104,3.9546432,1.4568515,0.9014252,2.7085075,-1.6931322,4.072913,0.15482199,-8.927746,7.6455607,-3.9824812,-8.454222,-5.327663,-4.99227,0.81740355,-1.3733277,1.2795216,2.86278,0.7751279,1.8975811,1.5600871,4.1358747
-5.9615564,1.0749341,-2.779839,-3.5833724,-6.1055408,1.2182565,4.2132277,-0.13402562,0.71853805,3.2778435,-4.532969,2.5498266,4.6262307,12.311479,-0.991588,-3.824431,3.0732846,5.9436526,-4.902141,-2.645651,3.4651086,-4.4716983,-3.072197,0.49567765,6.3563466,-2.1197686,-10.310671,-10.225623,-5.462813,-7.874754,-1.4818771,-6.428546,-3.6068573,-3.7803133,-2.0938601,5.6989965,1.7616003,0.70019305,-3.309734,0.66448104,1.6285192,2.7712975,-4.0370517,0.22423476,-9.676239,1.7020417,3.490356,-2.568327,8.322692,-3.611661,-1.919019,0.17651191,-0.5665286,-0.9463471,0.6662545,3.2371671,9.247892,-1.3916966,4.0472026,-3.7218964,3.8823574,-4.2000833,6.1369514,10.367962,-0.49343714,-10.806776,-3.5377903,7.0569935,3.9090543,0.3779993,5.7820435,3.9482431,5.665559,4.0939393,8.186784,0.91615605,3.549766,-2.1638486,-3.884303,9.137773,0.81843734,1.55618,2.710153,-1.4380267,0.6803428,7.364533,4.764386,-9.764924,-1.4130172,8.426391,-1.6564037,-10.252035,8.923136,4.3487625,0.26214978,-3.4417698,4.4003325,-4.1218505,3.3281016,2.5881293,0.8331964,-0.41951555,-0.70402884,6.004849,-3.6564162,-8.305719,1.2013328,3.328737,0.812073,3.529624,-0.46885383,4.999167,1.6595173,-3.7067952,-3.5699494,11.23088,-7.6650314,1.8937724,-7.6703286,-0.04310912,-3.1724443,-9.221906,1.7676029,-1.7566391,-10.330579,5.860762,8.19046,8.074296
